id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
139_20230404_LFX_OK_260_VGF136_F09_1_neg_139	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.9028438329696655	Octadecanoids	0.8672142028808594	Other Octadecanoids	0.8896060585975647	Lineolic acids and derivatives	0.7137432098388672			Lineolic acids and derivatives	0.7137432098388672	Fatty Acyls	0.9988192915916443	Lipids and lipid-like molecules	0.9987130165100098	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
104_20230404_LFX_OK_260_VGF136_F09_1_neg_104	C30H50O8	[M - H4O2 - H]-	C30H46O6	Terpenoids	0.9494848251342773	Triterpenoids	0.9747134447097778	Ursane and Taraxastane triterpenoids	0.7971466183662415	Triterpenoids	0.9487947821617126			Triterpenoids	0.9487947821617126	Prenol lipids	0.9834001660346985	Lipids and lipid-like molecules	0.9756357669830322	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 12-hydroxysteroids; 12-beta-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
104_20230404_LFX_OK_260_VGF136_F09_1_neg_104	C30H48O7	[M - H2O - H]-	C30H46O6	Terpenoids	0.9494848251342773	Triterpenoids	0.9747134447097778	Ursane and Taraxastane triterpenoids	0.7971466183662415	Triterpenoids	0.9487947821617126			Triterpenoids	0.9487947821617126	Prenol lipids	0.9834001660346985	Lipids and lipid-like molecules	0.9756357669830322	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 12-hydroxysteroids; 12-beta-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
56_20230404_LFX_OK_260_VGF136_F09_1_neg_56	C39H52O19	[M - H2O - H]-	C39H50O18	Shikimates and Phenylpropanoids	0.638838529586792	Lignans	0.7394495010375977	Furostane steroids	0.5555518865585327	Lignan glycosides	0.6859186887741089					Lignan glycosides	0.6859186887741089	Lignans, neolignans and related compounds	0.6329796314239502	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
56_20230404_LFX_OK_260_VGF136_F09_1_neg_56	C39H54O20	[M - H4O2 - H]-	C39H50O18	Shikimates and Phenylpropanoids	0.638838529586792	Lignans	0.7394495010375977	Furostane steroids	0.5555518865585327	Diterpene glycosides	0.5094748735427856	Diterpene glycosides	0.5094748735427856	Terpene glycosides	0.510495662689209	Prenol lipids	0.22341910004615784	Lipids and lipid-like molecules	0.9655512571334839	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Hemiacetals; Dialkyl ethers; Hydroxysteroids; Lignans, neolignans and related compounds; Lignan glycosides; Disaccharides; Diterpenoids; Acetals; Secondary alcohols; Furostanes and derivatives; Diterpene glycosides; Fatty acyl glycosides; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Tetrahydrofurans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
125_20230404_LFX_OK_260_VGF136_F09_1_neg_125	C12H32N22O	[M - H]-	C12H32N22O	Amino acids and Peptides	0.36757776141166687	Small peptides	0.45222869515419006	Polyamines	0.34368830919265747	1,3,5-triazines	0.02444622665643692			1,3,5-triazines	0.02444622665643692	Triazines	0.00852647889405489	Organoheterocyclic compounds	0.4242263734340668	Organic compounds; Organoheterocyclic compounds; Triazines; Organonitrogen compounds; Organooxygen compounds; Azoles; Amines; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
125_20230404_LFX_OK_260_VGF136_F09_1_neg_125	C12H34N22O2	[M - H2O - H]-	C12H32N22O	Amino acids and Peptides	0.36757776141166687	Small peptides	0.45222869515419006	Polyamines	0.34368830919265747	Amino acids and derivatives	0.8396949768066406	Amino acids and derivatives	0.8396949768066406	Amino acids, peptides, and analogues	0.8693362474441528	Carboxylic acids and derivatives	0.834870457649231	Organic acids and derivatives	0.9263666868209839	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
125_20230404_LFX_OK_260_VGF136_F09_1_neg_125	C12H36N22O3	[M - H4O2 - H]-	C12H32N22O	Amino acids and Peptides	0.36757776141166687	Small peptides	0.45222869515419006	Polyamines	0.34368830919265747	Alpha amino acids and derivatives	0.6432192325592041	Amino acids and derivatives	0.8396949768066406	Amino acids, peptides, and analogues	0.8693362474441528	Carboxylic acids and derivatives	0.834870457649231	Organic acids and derivatives	0.9263666868209839	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
210_20230404_LFX_OK_260_VGF136_F09_1_neg_210	C24H46O3	[M - H]-	C24H46O3	Fatty acids	0.6267824172973633	Steroids	0.5473925471305847	Cholane steroids	0.6548158526420593	Hydroxy bile acids, alcohols and derivatives	0.7613214254379272	Hydroxy bile acids, alcohols and derivatives	0.7613214254379272	Bile acids, alcohols and derivatives	0.7215726375579834	Steroids and steroid derivatives	0.3769553601741791	Lipids and lipid-like molecules	0.982468843460083	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
70_20230404_LFX_OK_260_VGF136_F09_1_neg_70	C29H34O16	[M - H]-	C29H34O16	Shikimates and Phenylpropanoids	0.7564921379089355	Isoflavonoids	0.6899723410606384	Isoflavones	0.5795239210128784	Isoflavonoid O-glycosides	0.5725247263908386			Isoflavonoid O-glycosides	0.5725247263908386	Isoflavonoids	0.6828210353851318	Phenylpropanoids and polyketides	0.8188320994377136	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Isoflavones; Isoflavonoid O-glycosides; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; Isoflav-2-enes; 1-benzopyrans; Fatty acyl glycosides of mono- and disaccharides; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities
142_20230404_LFX_OK_260_VGF136_F09_1_neg_142	C18H38O5	[M - H2O - H]-	C18H36O4	Fatty acids	0.8012003898620605	Octadecanoids	0.846408486366272	Other Octadecanoids	0.8883405923843384	Long-chain fatty acids	0.9727566838264465	Long-chain fatty acids	0.9727566838264465	Fatty acids and conjugates	0.9925532937049866	Fatty Acyls	0.9960227012634277	Lipids and lipid-like molecules	0.9981569647789001	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
142_20230404_LFX_OK_260_VGF136_F09_1_neg_142	C18H40O6	[M - H4O2 - H]-	C18H36O4	Fatty acids	0.8012003898620605	Octadecanoids	0.846408486366272	Other Octadecanoids	0.8883405923843384	Long-chain fatty acids	0.9727566838264465	Long-chain fatty acids	0.9727566838264465	Fatty acids and conjugates	0.9925532937049866	Fatty Acyls	0.9960227012634277	Lipids and lipid-like molecules	0.9981569647789001	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
230_20230404_LFX_OK_260_VGF136_F09_1_neg_230	C4Cl2N5O15P3	[M + Br]-	C4Cl2N5O15P3	Alkaloids	0.6561695337295532	Pseudoalkaloids	0.622791588306427	pteridine alkaloids	0.5252300500869751	Aryl chlorides	0.7837103009223938			Aryl chlorides	0.7837103009223938	Aryl halides	0.7490091919898987	Organohalogen compounds	0.9746053814888	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Aryl chlorides; Organic nitro compounds; Organic oxoazanium compounds; Organochlorides; Aryl halides; Organic cations; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
83_20230404_LFX_OK_260_VGF136_F09_1_neg_83	C18H38O7	[M - H4O2 - H]-	C18H34O5	Fatty acids	0.8921761512756348	Octadecanoids	0.9578707814216614	Other Octadecanoids	0.9825694561004639	Long-chain fatty acids	0.9880335330963135	Long-chain fatty acids	0.9880335330963135	Fatty acids and conjugates	0.9994275569915771	Fatty Acyls	0.9993577599525452	Lipids and lipid-like molecules	0.9995064735412598	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
83_20230404_LFX_OK_260_VGF136_F09_1_neg_83	C18H36O6	[M - H2O - H]-	C18H34O5	Fatty acids	0.8921761512756348	Octadecanoids	0.9578707814216614	Other Octadecanoids	0.9825694561004639	Lineolic acids and derivatives	0.50760817527771			Lineolic acids and derivatives	0.50760817527771	Fatty Acyls	0.9993577599525452	Lipids and lipid-like molecules	0.9995064735412598	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
40_20230404_LFX_OK_260_VGF136_F09_1_neg_40	C12H22O6	[M - H]-	C12H22O6	Fatty acids	0.7717069983482361	Glycerolipids	0.638388454914093	Monoacylglycerols	0.8911407589912415	1-monoacylglycerols	0.840433657169342	Monoacylglycerols	0.8607646822929382	Monoradylglycerols	0.9412040114402771	Glycerolipids	0.852877140045166	Lipids and lipid-like molecules	0.9862475991249084	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
40_20230404_LFX_OK_260_VGF136_F09_1_neg_40	C11H20O4	[M + CH2O2 - H]-	C12H22O6	Fatty acids	0.7717069983482361	Glycerolipids	0.638388454914093	Monoacylglycerols	0.8911407589912415	Medium-chain fatty acids	0.11039266735315323	Medium-chain fatty acids	0.11039266735315323	Fatty acids and conjugates	0.2805364429950714	Fatty Acyls	0.9098902940750122	Lipids and lipid-like molecules	0.9862475991249084	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
175_20230404_LFX_OK_260_VGF136_F09_1_neg_175	C17H30N6O4	[M - H]-	C17H30N6O4	Amino acids and Peptides	0.6454744338989258	Small peptides	0.7937344312667847	Tripeptides	0.6004701852798462	Alpha amino acids and derivatives	0.7705330848693848	Amino acids and derivatives	0.9291477799415588	Amino acids, peptides, and analogues	0.9380602240562439	Carboxylic acids and derivatives	0.9946803450584412	Organic acids and derivatives	0.9996100068092346	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
